Product_1,Product_Name,Year,Category,Age,Weight
857,"PLIERS, WIRE CUTTERS OR WRENCHES",2020,HOUSEHOLD FIXTURES,38,7788.00
859,"SOLDERING EQUIPMENT, NOT SPECIFIED",2020,HOUSEHOLD FIXTURES,42,406.00
862,MANUAL FILING OR SANDING TOOLS,2020,HOUSEHOLD FIXTURES,42,1576.00
864,SABRE SAWS,2020,HOUSEHOLD FIXTURES,40,1006.00
869,GLUE GUNS,2020,HOUSEHOLD FIXTURES,14,895.00
870,"AWLS, CHISELS OR PLANES",2020,HOUSEHOLD FIXTURES,42.5,2996.00
871,"POWER DRILLS OR ACCESSORIES, NOT SPECIFIED",2020,HOUSEHOLD FIXTURES,43,5202.00
874,CUTTING TORCHES,2020,HOUSEHOLD FIXTURES,41.5,523.00
875,JIGSAWS,2020,HOUSEHOLD FIXTURES,30,172.00
878,LEVELS,2020,HOUSEHOLD FIXTURES,67,111.00
879,VISES OR WORKSHOP CLAMPS,2020,HOUSEHOLD FIXTURES,60,391.00
880,DRAIN SNAKES,2020,HOUSEHOLD FIXTURES,40,186.00
881,OTHER MANUAL WORKSHOP TOOLS,2020,HOUSEHOLD FIXTURES,29,4810.00
882,NAIL GUNS OR STUD DRIVERS,2020,HOUSEHOLD FIXTURES,40,5578.00
883,BATTERY CHARGERS/ADAPTERS,2020,HOUSEHOLD FIXTURES,14,2163.00
884,BATTERIES,2020,HOUSEHOLD FIXTURES,3,12724.00
885,"CHAINS, NOT ELSEWHERE CLASSIFIED",2020,HOUSEHOLD FIXTURES,41,1995.00
886,STRETCH CORDS OR STRETCH STRAPS,2020,HOUSEHOLD FIXTURES,39,1206.00
887,"PAINTING EQUIP., POWERED (SPRAYERS, ROLLERS, BRUSHES)",2020,HOUSEHOLD FIXTURES,41,1404.00
888,"SPRAYERS, NOT ELSEWHERE CLASSIFIED",2020,HOUSEHOLD FIXTURES,51,6443.00
890,"TORCHES, NOT SPECIFIED",2020,HOUSEHOLD FIXTURES,25,184.00
893,"TOOLS, NOT SPECIFIED",2020,HOUSEHOLD FIXTURES,47,23691.00
894,HACKSAWS,2020,HOUSEHOLD FIXTURES,64.5,297.00
895,"POWER SAWS, OTHER OR NOT SPECIFIED",2020,HOUSEHOLD FIXTURES,48,14168.00
896,WELDING EQUIPMENT,2020,HOUSEHOLD FIXTURES,32,6729.00
897,"POWER WORKSHOP GRINDERS, BUFFERS OR POLISHERS",2020,HOUSEHOLD FIXTURES,46,9642.00
898,"MANUAL WORKSHOP GRINDERS, BUFFERS OR POLISHERS",2020,HOUSEHOLD FIXTURES,47,724.00
899,"WORKSHOP GRINDERS, BUFFERS OR POLISHERS, N.S.",2020,HOUSEHOLD FIXTURES,45,16723.00
904,FLOOR WAXES,2020,HOME EQUIPMENT,68,246.00
905,FURNITURE POLISHES OR WAXES,2020,HOME EQUIPMENT,1,76.00
908,PAINT THINNERS OR VARNISH THINNERS,2020,HOME EQUIPMENT,35,596.00
909,ADHESIVES,2020,HOME EQUIPMENT,18,5393.00
910,GASOLINE,2020,HOME EQUIPMENT,37,9777.00
913,LUBRICANTS,2020,HOME EQUIPMENT,42,593.00
914,DRY ICE,2020,HOME EQUIPMENT,27,17.00
915,METHYL ALCOHOL (SOLVENT),2020,HOME EQUIPMENT,17,152.00
917,CHARCOAL,2020,HOME EQUIPMENT,27,1169.00
920,CAULKING OR SPACKLING COMPOUNDS,2020,HOME EQUIPMENT,16.5,269.00
921,"CHEMICALS, NOT ELSEWHERE CLASSIFIED",2020,HOME EQUIPMENT,31.5,5687.00
925,"PAINTBRUSHES OR ROLLERS, MANUAL",2020,HOME EQUIPMENT,47,1703.00
927,TAPES (WITH ADHESIVE SURFACES),2020,HOME EQUIPMENT,22.5,739.00
929,DRAIN CLEANERS,2020,HOME EQUIPMENT,36,1779.00
930,"AMMONIA, HOUSEHOLD",2020,HOME EQUIPMENT,38,1053.00
931,"METAL POLISHES, TARNISH REMOVERS OR PREVENTATIVES",2020,HOME EQUIPMENT,4,5.00
932,SHOE POLISHES,2020,HOME EQUIPMENT,35,95.00
933,TURPENTINE,2020,HOME EQUIPMENT,40,16.00
934,DISHWASHER DETERGENTS,2020,HOME EQUIPMENT,1,741.00
936,ACIDS,2020,HOME EQUIPMENT,28,537.00
937,RUST REMOVERS,2020,HOME EQUIPMENT,3,76.00
938,SWIMMING POOL CHEMICALS,2020,HOME EQUIPMENT,15.5,1874.00
940,LIGHTER FLUIDS,2020,HOME EQUIPMENT,16,1268.00
941,FUELS FOR CHAFING DISHES OR FONDUE POTS,2020,HOME EQUIPMENT,39.5,34.00
942,OVEN CLEANERS,2020,HOME EQUIPMENT,39,343.00
945,PINE OIL CLEANING AND DISINFECTANT PREPARATIONS,2020,HOME EQUIPMENT,30,990.00
949,LAUNDRY SOAPS OR DETERGENTS,2020,HOME EQUIPMENT,4,14894.00
951,TOILET BOWL PRODUCTS,2020,HOME EQUIPMENT,2,854.00
952,FABRIC TREATMENT PRODUCTS,2020,HOME EQUIPMENT,13,1388.00
953,ABRASIVE CLEANERS,2020,HOME EQUIPMENT,1.5,375.00
954,GENERAL PURPOSE HOUSEHOLD CLEANERS,2020,HOME EQUIPMENT,30,12186.00
955,AUTOMOTIVE CHEMICALS,2020,HOME EQUIPMENT,28,1156.00
956,BLEACHES (NONCOSMETIC),2020,HOME EQUIPMENT,24,17077.00
957,DYES (NONCOSMETIC),2020,HOME EQUIPMENT,15,177.00
959,"POLISHES, NOT SPECIFIED",2020,HOME EQUIPMENT,35.5,132.00
960,"PAINTS, VARNISHES OR SHELLACS",2020,HOME EQUIPMENT,47,9229.00
961,RUST PREVENTATIVES,2020,HOME EQUIPMENT,29,76.00
962,DIESEL FUELS,2020,HOME EQUIPMENT,38,81.00
963,KEROSENE,2020,HOME EQUIPMENT,35,296.00
964,LAMP OILS,2020,HOME EQUIPMENT,11,142.00
965,"FUEL OILS, NOT SPECIFIED",2020,HOME EQUIPMENT,49,474.00
966,ANTIFREEZE,2020,HOME EQUIPMENT,24,1036.00
967,WINDSHIELD WIPER FLUIDS,2020,HOME EQUIPMENT,7,147.00
968,CAUSTICS,2020,HOME EQUIPMENT,30,171.00
969,LYE,2020,HOME EQUIPMENT,50,172.00
972,"PAINT OR VARNISH REMOVERS, PAINTBRUSH CLEANERS",2020,HOME EQUIPMENT,45,707.00
973,LIQUID ROOM DEODORIZERS OR FRESHENERS,2020,HOME EQUIPMENT,3,1402.00
974,SOLID ROOM DEODORIZERS OR FRESHENERS,2020,HOME EQUIPMENT,2,1162.00
975,"ROOM DEODORIZERS OR FRESHENERS, NOT SPECIFIED",2020,HOME EQUIPMENT,2,537.00
976,"DETERGENTS, NOT SPECIFIED",2020,HOME EQUIPMENT,24.5,1168.00
977,SPOT REMOVERS OR CLEANING FLUIDS,2020,HOME EQUIPMENT,27,390.00
978,"AUTOMOTIVE WAXES, POLISHES OR CLEANERS",2020,HOME EQUIPMENT,35,359.00
979,DISHWASHING LIQUID,2020,HOME EQUIPMENT,4,655.00
980,FUEL STORAGE TANKS,2020,HOME EQUIPMENT,52,2949.00
981,GASOLINE CANS,2020,HOME EQUIPMENT,34,1064.00
982,SCHOOL LABORATORY CHEMICALS,2020,HOME EQUIPMENT,21,207.00
983,SOAPS (EXCL. LAUNDRY SOAPS OR DETERGENTS),2020,HOME EQUIPMENT,14,18095.00
984,"SOLVENTS, OTHER OR NOT SPECIFIED",2020,HOME EQUIPMENT,35.5,237.00
1023,"FERTILIZERS, NOT SPECIFIED",2020,HOME EQUIPMENT,42,1623.00
1053,FERTILIZERS AND OTHER CHEMICALS FOR OUTDOOR USE,2020,HOME EQUIPMENT,46,632.00
1062,"TRACTORS, OTHER OR NOT SPECIFIED, N.O.S.",2020,HOME EQUIPMENT,55,5272.00
1102,VACUUM CONTAINERS,2020,HOME EQUIPMENT,11,455.00
1103,SELF-CONTAINED OPENERS,2020,HOME EQUIPMENT,11,1471.00
1107,OTHER CONTAINERS,2020,HOME EQUIPMENT,26,1916.00
1112,METAL CONTAINERS,2020,HOME EQUIPMENT,23,41404.00
1114,CARDBOARD PRODUCTS,2020,HOME EQUIPMENT,38,13949.00
1120,GLASS SOFT DRINK BOTTLES,2020,HOME EQUIPMENT,16,898.00
1122,GLASS ALCOHOLIC BEVERAGE BOTTLES,2020,HOME EQUIPMENT,27.5,10280.00
1123,PLASTIC CONTAINERS (RIGID OR SEMI-RIGID),2020,HOME EQUIPMENT,37,5922.00
1124,GLASS TUBING OR TEST TUBES,2020,HOME EQUIPMENT,16,454.00
1125,WOODEN CONTAINERS,2020,HOME EQUIPMENT,41.5,5881.00
1127,NONGLASS BOTTLES OR JARS,2020,HOME EQUIPMENT,14,7596.00
1128,PAPER BAGS,2020,HOME EQUIPMENT,40,478.00
1130,PLASTIC BAGS,2020,HOME EQUIPMENT,32,6864.00
1131,PLASTIC WRAPPING PRODUCTS,2020,HOME EQUIPMENT,7,1905.00
1133,AEROSOL CONTAINERS,2020,HOME EQUIPMENT,32,2626.00
1134,OTHER GLASS BOTTLES OR JARS,2020,HOME EQUIPMENT,23.5,2941.00
1135,"BOTTLES OR JARS, NOT SPECIFIED",2020,HOME EQUIPMENT,25,15003.00
1136,CANNING JARS,2020,HOME EQUIPMENT,26.5,2293.00
1137,PAPER PRODUCTS,2020,HOME EQUIPMENT,18,19295.00
1138,PRESSURIZED CONTAINERS (NONAEROSOL),2020,HOME EQUIPMENT,26,453.00
1139,ALUMINUM FOIL WRAPPING PRODUCTS,2020,HOME EQUIPMENT,4,1171.00
1140,"GLASS BOTTLES OR JARS, NOT SPECIFIED",2020,HOME EQUIPMENT,23,14805.00
1141,"CONTAINERS, NOT SPECIFIED",2020,HOME EQUIPMENT,46,94705.00
1143,BUCKETS OR PAILS,2020,HOME EQUIPMENT,51,9196.00
1144,"BAGS, NOT ELSEWHERE CLASSIFIED",2020,HOME EQUIPMENT,50,28762.00
1145,OTHER SPECIFIED PLASTIC PRODUCTS,2020,HOME EQUIPMENT,8,4087.00
1200,"SPORTS AND RECREATIONAL ACTIVITY, N.E.C.",2020,SPORTS AND RECREATION,13,25769.00
1205,"BASKETBALL, ACTIVITY AND RELATED EQUIPMENT",2020,SPORTS AND RECREATION,16,210958.00
1206,"BOWLING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,31,7133.00
1207,"BOXING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,21,12036.00
1208,"CROQUET (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,7,142.00
1211,"FOOTBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,14,120952.00
1212,"GOLF (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,63,31381.00
1213,"GOLF CARTS, MOTORIZED VEHICLE",2020,SPORTS AND RECREATION,27,19995.00
1215,"LACROSSE (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,16,3634.00
1217,SLEDS,2020,SPORTS AND RECREATION,11,8493.00
1233,TRAMPOLINES,2020,SPORTS AND RECREATION,7,104877.00
1234,TREEHOUSES OR PLAYHOUSES,2020,SPORTS AND RECREATION,6,2518.00
1235,"ARCHERY (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,36,4349.00
1237,"GAS, AIR OR SPRING-OPERATED GUNS",2020,SPORTS AND RECREATION,16,6479.00
1239,"HORSEBACK RIDING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,28,43624.00
1240,AQUARIUMS OR ACCESSORIES,2020,SPORTS AND RECREATION,19,4392.00
1242,SLIDES OR SLIDING BOARDS,2020,SPORTS AND RECREATION,4,23198.00
1243,SEE-SAWS OR TEETER BOARDS,2020,SPORTS AND RECREATION,5,1201.00
1244,MONKEY BARS OR OTHER PLAYGROUND CLIMBING APPARATUS,2020,SPORTS AND RECREATION,6,28824.00
1257,"HORSESHOES (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,18.5,268.00
1258,"MOUNTAIN CLIMBING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,24.5,2944.00
1260,"BILLIARDS OR POOL (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,25.5,2148.00
1261,"SURFING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,30,8794.00
1264,"WATER SKIING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,21,4327.00
1266,"VOLLEYBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,15,23126.00
1267,"SOCCER (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,15,80727.00
1269,"TABLE TENNIS (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,27,997.00
1270,"WRESTLING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,15,19958.00
1271,BATONS,2020,SPORTS AND RECREATION,26,135.00
1272,GYMNASTICS AND ASSOCIATED EQUIPMENT,2020,SPORTS AND RECREATION,10,16191.00
1275,"SCUBA DIVING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,45.5,575.00
1276,"TETHERBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,10,29.00
1277,SWIMMING POOL SLIDES,2020,SPORTS AND RECREATION,6,623.00
1278,DIVING OR DIVING BOARDS,2020,SPORTS AND RECREATION,17.5,3768.00
1279,"ICE HOCKEY (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,16,9794.00
1282,"HANDBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,31,647.00
1283,UNICYCLES,2020,SPORTS AND RECREATION,39.5,326.00
1284,"SWIMMING POOLS, NOT SPECIFIED",2020,SPORTS AND RECREATION,10,35536.00
1290,"SNOWMOBILES (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,32,4335.00
1293,AMUSEMENT ATTRACTIONS (INCLUDING RIDES),2020,SPORTS AND RECREATION,9,9519.00
1294,BLEACHERS,2020,SPORTS AND RECREATION,12,5547.00
1295,"FIELD HOCKEY (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,15,1131.00
1299,"SNOW TUBING (ACTIVITY, APPAREL OR EQUIPMENT)",2020,SPORTS AND RECREATION,18,999.00
1301,TRICYCLES,2020,TOYS,2,3660.00
1309,KITES OR KITE STRING,2020,TOYS,10,594.00
1310,POGO STICKS,2020,TOYS,10,549.00
1313,FIREWORKS,2020,TOYS,21,15009.00
1314,ROCKETRY SETS,2020,TOYS,3,5.00
1319,METAL OR PLASTIC MOLDING SETS,2020,TOYS,15,77.00
1322,"CHILDREN'S PLAY TENTS, PLAY TUNNELS OR OTHER ENCLOSURES",2020,TOYS,3,291.00
1325,INFLATABLE TOYS,2020,TOYS,4,256.00
1326,"BLOCKS, STACKING TOYS OR PULL TOYS",2020,TOYS,3,1566.00
1327,"NONWHEELED RIDING TOYS, UNPOWERED",2020,TOYS,3,1218.00
1328,WAGONS (CHILDREN'S),2020,TOYS,4,3181.00
1330,POWERED RIDING TOYS,2020,TOYS,3,2712.00
1333,"SKATEBOARDS, UNPOWERED OR UNSPECIFIED",2020,TOYS,16,112705.00
1338,TOY BOWS OR ARROWS,2020,TOYS,6,332.00
1342,COSTUMES OR MASKS,2020,TOYS,24,1104.00
1344,TOY MUSICAL INSTRUMENTS,2020,TOYS,2,401.00
1345,BUILDING SETS,2020,TOYS,4,10181.00
1347,BALLOONS (TOY),2020,TOYS,7,2569.00
1349,STILTS,2020,TOYS,25,21.00
1350,SQUEEZE OR SQUEAKER TOYS,2020,TOYS,8.5,93.00
1352,SLINGSHOTS OR SLING-PROPELLED TOYS,2020,TOYS,5,10.00
1353,TOY BOXES OR CHESTS,2020,TOYS,3,3830.00
1354,MARBLES,2020,TOYS,5,2067.00
1362,WOODBURNING KITS,2020,TOYS,1,5.00
1365,WATER TOYS,2020,TOYS,6,339.00
1376,MOLDING COMPOUNDS,2020,TOYS,4,1998.00
1381,"TOYS, NOT ELSEWHERE CLASSIFIED",2020,TOYS,4.5,6253.00
1389,OTHER TOY WEAPONS (NONPROJECTILE),2020,TOYS,5.5,987.00
1390,"TOY GUNS, NOT SPECIFIED",2020,TOYS,8,1917.00
1392,TOY SPORTS EQUIPMENT,2020,TOYS,7,1014.00
1393,CHEMISTRY SETS OR SCIENCE KITS,2020,TOYS,3.5,19.00
1394,"DOLLS, PLUSH TOYS, AND ACTION FIGURES",2020,TOYS,4,4267.00
1395,"TOYS, NOT SPECIFIED",2020,TOYS,4,40558.00
1398,"WHEELED RIDING TOYS, UNPOWERED",2020,TOYS,2,1522.00
1399,TOY GUNS WITH PROJECTILES,2020,TOYS,11,2341.00
1401,"POWER LAWN MOWERS, NOT SPECIFIED",2020,ASSORTED EQUIPMENT,47.5,12089.00
1402,MANUAL PUSH MOWERS (UNPOWERED),2020,ASSORTED EQUIPMENT,53,826.00
1403,OTHER UNPOWERED GARDEN TOOLS,2020,ASSORTED EQUIPMENT,51,20072.00
1405,GARDEN TRACTORS,2020,ASSORTED EQUIPMENT,55.5,908.00
1406,"SNOW THROWERS, BLOWERS",2020,ASSORTED EQUIPMENT,56,3368.00
1407,GARDEN SPRAYERS,2020,ASSORTED EQUIPMENT,76,232.00
1408,POWER TILLERS OR CULTIVATORS,2020,ASSORTED EQUIPMENT,58,1016.00
1409,OTHER POWER GARDEN TOOLS,2020,ASSORTED EQUIPMENT,15,98.00
1411,CHAIN SAWS,2020,ASSORTED EQUIPMENT,49,28045.00
1413,GREENHOUSE OR GARDENING SUPPLIES,2020,ASSORTED EQUIPMENT,57,14798.00
1414,"GARDEN HOSES, NOZZLES OR SPRINKLERS",2020,ASSORTED EQUIPMENT,62,13262.00
1415,MANUAL SNOW OR ICE REMOVAL TOOLS,2020,ASSORTED EQUIPMENT,52.5,13769.00
1422,RIDING POWER LAWN MOWERS,2020,ASSORTED EQUIPMENT,57,12864.00
1425,WHEELBARROWS OR LAWN CARTS,2020,ASSORTED EQUIPMENT,57,3273.00
1426,HATCHETS OR AXES,2020,ASSORTED EQUIPMENT,31,12680.00
1427,POWER HEDGE TRIMMERS,2020,ASSORTED EQUIPMENT,47,5941.00
1430,SEED AND FERTILIZER SPREADERS,2020,ASSORTED EQUIPMENT,57,97.00
1431,GRASS AND LEAF CATCHERS (ATTACHMENTS FOR LAWN MOWERS),2020,ASSORTED EQUIPMENT,85,78.00
1432,ANIMAL TRAPS,2020,ASSORTED EQUIPMENT,35.5,1616.00
1433,POWER LEAF MULCHERS AND GRINDERS,2020,ASSORTED EQUIPMENT,45,1235.00
1439,"LAWN MOWERS, NOT SPECIFIED",2020,ASSORTED EQUIPMENT,55,35936.00
1441,LAWN VACUUMS,2020,ASSORTED EQUIPMENT,80,16.00
1445,PLANT FOODS OR FERTILIZERS FOR POTTED PLANTS,2020,ASSORTED EQUIPMENT,10,112.00
1447,"PRUNING OR TRIMMING EQUIPMENT, NOT SPECIFIED",2020,ASSORTED EQUIPMENT,55,15408.00
1448,ROTARY POWER LAWN MOWERS,2020,ASSORTED EQUIPMENT,48.5,2128.00
1449,MANUAL HEDGE TRIMMERS,2020,ASSORTED EQUIPMENT,52.5,1745.00
1450,MANUAL LAWN TRIMMERS OR EDGERS,2020,ASSORTED EQUIPMENT,34.5,355.00
1452,OUTDOOR ELECTRIC LIGHTING EQUIPMENT,2020,ASSORTED EQUIPMENT,58,646.00
1453,OTHER MANUAL PRUNING OR TRIMMING EQUIPMENT,2020,ASSORTED EQUIPMENT,55,1054.00
1454,OTHER POWER PRUNING OR TRIMMING EQUIPMENT,2020,ASSORTED EQUIPMENT,45,359.00
1455,"MANUAL PRUNING OR TRIMMING EQUIPMENT, NOT SPECIFIED",2020,ASSORTED EQUIPMENT,51.5,1157.00
1456,"POWER PRUNING OR TRIMMING EQUIPMENT, NOT SPECIFIED",2020,ASSORTED EQUIPMENT,53,1165.00
1457,LOG SPLITTERS,2020,ASSORTED EQUIPMENT,54,7285.00
1460,"INSECT TRAPS, POWERED",2020,ASSORTED EQUIPMENT,4,61.00
1461,LEAF BLOWERS,2020,ASSORTED EQUIPMENT,58.5,3978.00
1462,"PUMPS, NOT ELSEWHERE CLASSIFIED",2020,ASSORTED EQUIPMENT,31,594.00
1463,"BRUSHCUTTERS, POWERED",2020,ASSORTED EQUIPMENT,32,56.00
1464,"LAWN TRIMMERS OR EDGERS, POWERED (EXCL. BRUSHCUTTERS)",2020,ASSORTED EQUIPMENT,54,8472.00
1465,"DECORATIVE YARD EQUIPMENT, EXCL WATER FEATURES",2020,ASSORTED EQUIPMENT,53,13310.00
1466,"DECORATIVE WATER FEATURES, INCL MAN-MADE PONDS & FOUNTAINS",2020,ASSORTED EQUIPMENT,22,1458.00
1502,BABY CHANGING TABLES,2020,ASSORTED EQUIPMENT,1,2482.00
1505,BABY CARRIAGES,2020,ASSORTED EQUIPMENT,3,138.00
1506,BABY GATES OR BARRIERS,2020,ASSORTED EQUIPMENT,20,8343.00
1508,BABY WALKERS OR JUMPERS,2020,ASSORTED EQUIPMENT,1,1938.00
1509,BABY BOTTLES OR NIPPLES,2020,ASSORTED EQUIPMENT,1,1632.00
1510,BOTTLE WARMERS,2020,ASSORTED EQUIPMENT,1,83.00
1512,DIAPERS,2020,ASSORTED EQUIPMENT,2,2016.00
1513,PLAYPENS,2020,ASSORTED EQUIPMENT,1,2014.00
1519,CAR SEATS (FOR INFANTS OR CHILDREN),2020,ASSORTED EQUIPMENT,1,6307.00
1520,BABY EXERCISERS,2020,ASSORTED EQUIPMENT,1,195.00
1522,BABY STROLLERS,2020,ASSORTED EQUIPMENT,1,6678.00
1524,BABY HARNESSES,2020,ASSORTED EQUIPMENT,1,159.00
1525,PACIFIERS OR TEETHING RINGS,2020,ASSORTED EQUIPMENT,1,253.00
1528,DIAPER PAILS,2020,ASSORTED EQUIPMENT,1,16.00
1529,PORTABLE CRIBS,2020,ASSORTED EQUIPMENT,1,154.00
1531,BABY CARRIERS (BICYCLE-MOUNTED),2020,ASSORTED EQUIPMENT,6,31.00
1533,NIGHT-LIGHTS,2020,ASSORTED EQUIPMENT,6,167.00
1535,POTTY CHAIRS OR TRAINING SEATS,2020,ASSORTED EQUIPMENT,2,436.00
1537,BASSINETS OR CRADLES,2020,ASSORTED EQUIPMENT,1,765.00
1542,BABY MATTRESSES OR PADS,2020,ASSORTED EQUIPMENT,1,15.00
1543,NONPORTABLE CRIBS,2020,ASSORTED EQUIPMENT,1,1002.00
1544,BABY BATHS OR BATHINETTES,2020,ASSORTED EQUIPMENT,1,178.00
1545,"CRIBS, NOT SPECIFIED",2020,ASSORTED EQUIPMENT,1,8885.00
1548,"BABY CARRIERS, NOT SPECIFIED",2020,ASSORTED EQUIPMENT,1,560.00
1549,OTHER BABY CARRIERS,2020,ASSORTED EQUIPMENT,1,218.00
1550,"INFANT & TODDLER PLAY CTRS, EXCL JUMPERS,BOUNCERS&EXERCISERS",2020,ASSORTED EQUIPMENT,1,165.00
1553,PORTABLE BABY SWINGS (FOR HOME USE),2020,ASSORTED EQUIPMENT,1,1708.00
1554,SAFETY PINS,2020,ASSORTED EQUIPMENT,19,431.00
1555,HIGH CHAIRS,2020,ASSORTED EQUIPMENT,1,8189.00
1556,ATTACHED HIGHCHAIR,2020,ASSORTED EQUIPMENT,1,1372.00
1557,BABY BATHTUB SEATS OR RINGS (NOT TOYS),2020,ASSORTED EQUIPMENT,1,26.00
1558,BABY BOUNCER SEATS (EXCL. JUMPERS),2020,ASSORTED EQUIPMENT,1,1788.00
1560,BABY SLINGS AND WRAPS,2020,ASSORTED EQUIPMENT,1,113.00
1562,OTHER SOFT BABY CARRIERS,2020,ASSORTED EQUIPMENT,1,130.00
1602,HAIR DRYERS,2020,PERSONAL CARE ITEMS,39,1112.00
1604,CIGARETTE OR PIPE LIGHTERS,2020,PERSONAL CARE ITEMS,40,1496.00
1605,"WIGS, FALLS OR HAIRPIECES",2020,PERSONAL CARE ITEMS,27,257.00
1607,EYE PROTECTION DEVICES,2020,PERSONAL CARE ITEMS,37,2270.00
1610,MASSAGE DEVICES OR VIBRATORS,2020,PERSONAL CARE ITEMS,31,5708.00
1612,SAUNAS,2020,PERSONAL CARE ITEMS,19.5,223.00
1615,FOOTWEAR,2020,PERSONAL CARE ITEMS,48,131694.00
1616,JEWELRY,2020,PERSONAL CARE ITEMS,7,86830.00
1617,EAR PROTECTION DEVICES,2020,PERSONAL CARE ITEMS,30,1349.00
1618,RESPIRATORY PROTECTION DEVICES,2020,PERSONAL CARE ITEMS,43.5,4352.00
1619,PERSONAL PROTECTION DEVICES,2020,PERSONAL CARE ITEMS,27,2956.00
1622,WATCHES,2020,PERSONAL CARE ITEMS,23,881.00
1623,LUGGAGE,2020,PERSONAL CARE ITEMS,55.5,9003.00
1625,LIGHTED MAKE-UP MIRRORS,2020,PERSONAL CARE ITEMS,12,83.00
1634,HEAT OR INFRARED LAMPS,2020,PERSONAL CARE ITEMS,1,56.00
1637,ELECTRIC COMBS,2020,PERSONAL CARE ITEMS,37,83.00
1638,"COMBS OR HAIRBRUSHES, UNPOWERED",2020,PERSONAL CARE ITEMS,18.5,2425.00
1641,CLOTHESBRUSHES,2020,PERSONAL CARE ITEMS,1.5,10.00
1643,"KEYS, KEY RINGS OR KEY CHAINS",2020,PERSONAL CARE ITEMS,28.5,4056.00
1644,NIGHTWEAR,2020,PERSONAL CARE ITEMS,61,3873.00
1645,DAY WEAR,2020,PERSONAL CARE ITEMS,47,57624.00
1646,OUTERWEAR,2020,PERSONAL CARE ITEMS,36,5156.00
1647,CLOTHING ACCESSORIES,2020,PERSONAL CARE ITEMS,39,12020.00
1650,DESK SUPPLIES,2020,PERSONAL CARE ITEMS,8,6633.00
1651,"COMBS, NOT SPECIFIED",2020,PERSONAL CARE ITEMS,24,599.00
1654,PAPER CUTTERS,2020,PERSONAL CARE ITEMS,20.5,261.00
1658,"CLOTHING, NOT SPECIFIED",2020,PERSONAL CARE ITEMS,55,21276.00
1659,"MANICURE, PEDICURE, AND MAKE-UP BRUSHES/TOOLS",2020,PERSONAL CARE ITEMS,32,21084.00
1660,UMBRELLAS,2020,PERSONAL CARE ITEMS,41,1713.00
1661,NONELECTRIC RAZORS OR SHAVERS,2020,PERSONAL CARE ITEMS,31,21310.00
1662,"HAIR GROOMING EQUIPMENT OR ACCESSORIES, N.S.",2020,PERSONAL CARE ITEMS,4.5,544.00
1664,ELECTRIC RAZORS OR SHAVERS,2020,PERSONAL CARE ITEMS,30,435.00
1667,"RAZORS OR SHAVERS, NOT SPECIFIED",2020,PERSONAL CARE ITEMS,32,11743.00
1669,PINS AND NEEDLES,2020,PERSONAL CARE ITEMS,29,7748.00
1671,SEWING BASKET ARTICLES,2020,PERSONAL CARE ITEMS,7,2371.00
1677,OTHER CLOTHING,2020,PERSONAL CARE ITEMS,24,607.00
1678,BATH OR FACIAL CLEANSING BRUSHES,2020,PERSONAL CARE ITEMS,50,248.00
1679,"GROCERY OR SHOPPING CARTS, UNPOWERED",2020,PERSONAL CARE ITEMS,12,23299.00
1680,"DOLLIES, HANDTRUCKS OR LUGGAGE CARRIERS",2020,PERSONAL CARE ITEMS,51.5,2817.00
1682,"HAIR CURLERS, CURLING IRONS, CLIPS & HAIRPINS",2020,PERSONAL CARE ITEMS,3,9340.00
1683,HAIR CLIPPERS AND TRIMMERS,2020,PERSONAL CARE ITEMS,41,1369.00
